respondent_id,village_block,membership_duration_months,membership_duration,shg_meetings_attended_monthly,engagement_level,scheme_awareness_count,awareness_score,household_income_increase_percent,satisfaction_level,future_program_confidence,referral_likelihood,savings_participation,credit_participation,agricultural_intervention,livestock_activity,nonfarm_enterprise,didi_ki_rasoi,producer_groups,vo_participation,barrier_lack_of_info,barrier_access_difficulty,barrier_inadequate_capital,barrier_poor_market,barrier_skill_gap,barrier_family_opposition
1730,Block C,60,32,1,moderate,8,8,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1731,Block B,53,58,2,moderate,7,7,7,3,2,6,1,0,0,0,0,1,0,0,1,1,1,0,1,1
1732,Block D,25,57,1,moderate,9,9,6,3,2,3,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1733,Block A,35,29,1,moderate,7,7,10,3,3,4,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1734,Block A,51,50,1,moderate,10,10,7,2,2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1735,Block D,33,45,1,moderate,8,8,5,2,3,6,1,1,0,0,0,1,1,0,1,1,1,0,0,1
1736,Block B,21,13,2,moderate,10,10,0,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1737,Block C,35,52,1,moderate,8,8,8,3,2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1738,Block C,7,44,2,moderate,9,9,3,2,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1739,Block D,54,53,1,moderate,9,9,10,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1740,Block C,38,49,1,moderate,10,10,2,2,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1741,Block A,20,57,1,moderate,8,8,4,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1742,Block C,32,35,2,moderate,9,9,9,3,2,3,0,0,1,0,1,0,0,0,0,1,1,0,1,1
1743,Block B,7,9,1,moderate,8,8,1,2,2,5,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1744,Block B,49,21,1,moderate,7,7,3,2,2,5,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1745,Block C,35,14,1,moderate,10,10,8,3,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1746,Block A,6,18,2,moderate,9,9,3,2,3,6,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1747,Block A,31,37,1,moderate,8,8,10,2,3,6,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1748,Block C,9,59,1,moderate,10,10,5,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1749,Block A,27,47,1,moderate,10,10,9,2,2,5,0,1,0,1,0,1,1,1,0,1,1,0,1,1
1750,Block D,53,30,1,moderate,10,10,6,2,2,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1751,Block C,41,32,2,moderate,8,8,0,3,3,5,0,0,0,1,0,0,0,1,0,0,1,1,1,0
1752,Block D,32,34,1,moderate,7,7,8,3,2,5,0,0,0,0,0,0,1,0,1,1,1,1,0,1
1753,Block B,34,28,2,moderate,8,8,4,3,3,5,0,0,0,0,0,1,1,0,1,0,1,0,1,0
1754,Block C,33,38,1,moderate,8,8,4,3,3,5,0,0,1,1,0,0,1,0,0,1,1,0,0,0
1755,Block A,11,57,1,moderate,7,7,8,3,2,5,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1756,Block C,18,11,1,moderate,9,9,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1757,Block B,50,25,2,moderate,8,8,4,3,3,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0
1758,Block D,56,10,2,moderate,10,10,6,2,2,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1759,Block B,14,52,1,moderate,7,7,6,3,3,3,1,0,0,1,0,0,0,0,0,0,1,1,1,1
1760,Block D,56,16,1,moderate,9,9,8,3,3,6,1,0,1,1,1,0,0,0,0,1,0,0,1,0
1761,Block D,7,41,2,moderate,9,9,0,2,3,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1762,Block A,34,9,1,moderate,7,7,10,2,3,3,0,0,0,0,1,0,0,0,1,1,1,1,1,0
1763,Block A,51,32,1,moderate,8,8,6,2,3,6,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1764,Block B,17,55,2,moderate,10,10,6,3,2,4,0,1,1,0,0,0,0,0,0,1,1,0,1,0
1765,Block C,58,58,2,moderate,8,8,9,3,3,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1766,Block D,60,14,2,moderate,9,9,5,2,2,5,0,1,0,0,0,0,0,1,0,1,1,1,1,0
1767,Block B,29,42,1,moderate,9,9,0,3,2,3,1,0,0,0,0,1,0,0,1,1,0,1,1,1
1768,Block D,55,18,2,moderate,10,10,1,3,3,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1769,Block C,10,46,1,moderate,9,9,10,3,2,5,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1770,Block C,34,35,1,moderate,10,10,10,2,2,4,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1771,Block D,22,49,2,moderate,10,10,0,2,3,5,0,0,0,1,0,1,0,0,1,1,1,0,1,1
1772,Block B,40,55,2,moderate,7,7,7,3,2,6,0,1,0,0,1,1,0,0,1,1,1,1,1,0
1773,Block C,19,25,1,moderate,10,10,7,3,3,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1774,Block D,30,8,2,moderate,10,10,1,3,3,5,1,0,0,0,0,0,0,0,1,1,0,1,1,1
1775,Block D,46,23,2,moderate,7,7,8,3,2,6,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1776,Block A,17,17,2,moderate,8,8,5,2,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1777,Block D,52,12,2,moderate,8,8,2,2,2,3,0,1,0,1,1,0,0,1,1,0,1,0,1,1
1778,Block A,43,45,1,moderate,10,10,6,2,3,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1779,Block D,19,55,2,moderate,8,8,9,3,3,6,0,0,1,0,0,0,0,0,0,1,1,1,1,0
1780,Block C,42,34,1,moderate,7,7,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1781,Block D,23,35,1,moderate,7,7,6,3,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1782,Block C,36,38,1,moderate,10,10,8,3,3,5,0,0,1,0,0,0,0,1,0,1,1,1,0,1
1783,Block A,39,55,2,moderate,7,7,6,2,3,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1
1784,Block B,50,6,2,moderate,8,8,7,2,3,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1785,Block C,25,34,2,moderate,9,9,7,3,2,6,0,0,0,0,0,1,0,0,0,1,1,1,1,1
1786,Block C,30,53,2,moderate,7,7,2,2,3,3,0,0,1,1,0,0,0,0,1,0,1,1,1,1
1787,Block C,30,14,1,moderate,7,7,1,2,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1788,Block C,53,37,1,moderate,10,10,10,3,2,6,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1789,Block C,52,6,2,moderate,8,8,3,2,2,6,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1790,Block A,17,51,1,moderate,8,8,10,2,3,6,1,1,0,0,1,1,0,0,1,1,1,1,0,0
1791,Block A,11,42,2,moderate,10,10,2,2,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1792,Block B,58,59,2,moderate,7,7,2,3,2,5,0,0,1,0,0,0,0,0,1,0,1,1,1,1
1793,Block A,15,22,2,moderate,8,8,0,2,2,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1794,Block C,17,46,1,moderate,10,10,4,3,2,3,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1795,Block D,12,48,2,moderate,10,10,10,3,2,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1796,Block D,14,7,2,moderate,8,8,9,2,3,4,0,0,1,1,1,0,0,0,0,1,0,1,1,0
1797,Block C,9,47,1,moderate,10,10,3,3,3,5,0,0,1,0,0,0,0,0,1,1,1,1,0,1
1798,Block D,39,45,2,moderate,9,9,4,3,3,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0
1799,Block C,34,39,1,moderate,9,9,7,3,3,4,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1800,Block A,11,36,1,moderate,10,10,10,3,3,4,0,1,0,0,0,1,0,0,1,1,0,0,1,0
1801,Block B,59,30,1,passive,1,1,3,2,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1
1802,Block D,14,29,0,passive,3,3,2,2,1,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1803,Block C,47,15,0,passive,3,3,8,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
1804,Block A,52,60,0,passive,4,4,8,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1805,Block A,22,27,1,passive,4,4,8,2,2,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1
1806,Block C,32,15,0,passive,0,0,1,1,1,3,0,0,0,1,1,0,0,0,1,1,1,1,1,1
1807,Block B,37,52,0,passive,4,4,4,2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1808,Block B,49,58,1,passive,1,1,0,1,1,4,0,0,1,0,0,0,0,0,1,1,1,1,0,1
1809,Block C,8,17,0,passive,4,4,6,2,1,4,0,0,0,0,0,0,0,1,0,1,0,1,1,1
1810,Block B,18,38,1,passive,4,4,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1811,Block D,14,55,0,passive,4,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1812,Block C,23,42,1,passive,2,2,1,1,2,4,0,0,0,0,0,0,1,1,1,1,1,0,1,1
1813,Block B,43,30,1,passive,3,3,4,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1814,Block B,28,37,1,passive,2,2,3,1,2,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1815,Block B,33,11,0,passive,0,0,4,2,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1816,Block A,30,60,1,passive,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1817,Block A,6,34,1,passive,1,1,4,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1818,Block D,11,8,1,passive,0,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1819,Block D,18,24,0,passive,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1
1820,Block A,8,28,0,passive,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
1821,Block C,51,60,0,passive,3,3,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1822,Block B,60,54,0,passive,4,4,7,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
1823,Block C,32,22,1,passive,4,4,2,1,1,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1
1824,Block C,42,15,1,passive,3,3,4,2,1,3,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1825,Block D,9,8,0,passive,4,4,6,2,1,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1826,Block C,9,37,1,passive,1,1,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1827,Block A,39,30,0,passive,4,4,5,2,1,4,1,0,0,0,1,0,0,0,1,1,0,1,1,1
1828,Block C,48,34,1,passive,4,4,1,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1829,Block D,57,21,1,passive,0,0,5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1830,Block D,25,50,1,passive,1,1,2,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1831,Block C,29,34,1,passive,1,1,5,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1832,Block B,49,56,1,passive,0,0,8,2,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0
1833,Block C,13,19,0,passive,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1834,Block A,58,20,0,passive,4,4,0,2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0
1835,Block C,22,38,1,passive,0,0,2,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1
1836,Block A,7,44,0,passive,3,3,3,2,1,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1837,Block B,49,22,0,passive,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1838,Block C,59,36,0,passive,3,3,2,2,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
1839,Block B,32,34,0,passive,2,2,8,1,1,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1840,Block B,15,42,1,passive,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1841,Block C,14,40,1,passive,2,2,4,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0
1842,Block D,22,17,1,passive,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
1843,Block D,35,12,1,passive,4,4,6,1,2,3,1,0,1,1,0,1,0,0,1,1,1,1,1,1
1844,Block C,40,20,0,passive,4,4,4,2,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1845,Block C,44,12,1,passive,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1846,Block B,45,36,0,passive,0,0,2,1,1,3,1,0,0,0,0,1,0,0,1,1,1,1,0,1
1847,Block D,19,34,1,passive,4,4,1,2,2,4,0,0,0,0,0,0,1,0,1,1,0,1,1,1
1848,Block D,15,6,1,passive,4,4,4,1,1,3,0,1,0,0,0,0,0,0,1,1,1,1,1,0
1849,Block A,58,51,0,passive,4,4,8,1,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1
1850,Block D,13,45,0,passive,3,3,3,2,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1
1851,Block A,34,31,1,passive,2,2,3,2,2,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1852,Block C,21,14,1,passive,1,1,4,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1853,Block B,46,14,0,passive,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1854,Block C,23,57,0,passive,4,4,7,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1855,Block D,11,18,1,passive,4,4,5,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1856,Block A,23,53,1,passive,4,4,6,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1857,Block A,11,42,1,passive,2,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1858,Block C,15,40,1,passive,4,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1859,Block D,32,51,0,passive,0,0,4,2,2,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1860,Block A,59,55,0,passive,2,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1861,Block B,17,20,1,passive,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
1862,Block C,49,60,1,passive,2,2,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
1863,Block A,34,13,1,passive,0,0,7,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1
1864,Block D,59,48,1,passive,1,1,2,2,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0
1865,Block C,34,27,0,passive,2,2,5,2,2,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1866,Block C,11,40,0,passive,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1867,Block A,28,51,1,passive,0,0,6,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1868,Block A,10,30,1,passive,4,4,7,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
1869,Block A,18,10,1,passive,1,1,8,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1870,Block A,35,50,1,passive,4,4,2,2,1,4,0,0,0,0,0,0,1,1,1,0,1,1,1,1
1871,Block C,55,13,1,passive,1,1,0,2,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1872,Block D,39,44,1,passive,0,0,7,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1873,Block D,26,30,0,passive,0,0,7,2,2,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1
1874,Block A,40,31,0,passive,3,3,1,2,2,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1875,Block A,19,20,0,passive,0,0,8,2,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1876,Block C,11,33,0,passive,4,4,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
1877,Block D,46,16,0,passive,1,1,3,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1878,Block D,52,18,0,passive,3,3,8,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1879,Block C,39,32,1,passive,2,2,3,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1880,Block B,32,49,0,passive,0,0,6,1,2,4,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1881,Block B,31,34,0,passive,3,3,0,2,2,4,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1882,Block C,26,54,1,passive,0,0,4,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1883,Block D,59,21,1,passive,3,3,7,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1884,Block A,33,6,1,passive,2,2,7,1,1,4,0,0,0,0,1,0,0,0,1,1,1,0,1,1
1885,Block D,53,22,1,passive,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1886,Block C,8,12,0,passive,4,4,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1887,Block A,25,34,0,passive,1,1,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1888,Block A,17,60,1,passive,1,1,6,2,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,1
1889,Block B,12,32,1,passive,3,3,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1890,Block B,60,15,1,passive,1,1,8,2,2,3,0,0,0,1,0,0,0,1,1,1,0,0,1,0
1891,Block A,8,38,1,passive,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1892,Block B,36,46,1,passive,3,3,7,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1893,Block A,17,53,0,passive,4,4,6,2,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1
1894,Block D,10,32,1,passive,4,4,3,1,2,4,0,0,1,0,0,1,0,0,0,1,1,1,0,0
1895,Block A,60,29,1,passive,0,0,0,1,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,0
1896,Block C,22,34,0,passive,4,4,3,1,1,2,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1897,Block B,25,17,1,passive,2,2,6,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1898,Block D,16,11,1,passive,4,4,8,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1899,Block B,43,48,0,passive,1,1,4,2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1900,Block C,56,13,0,passive,2,2,2,1,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1901,Block B,24,43,0,passive,4,4,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1902,Block D,50,37,0,passive,4,4,8,2,2,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1
1903,Block C,28,31,1,passive,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1904,Block C,36,26,1,passive,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1905,Block B,50,60,1,passive,0,0,7,1,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0
1906,Block B,58,49,0,passive,3,3,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1907,Block B,39,15,1,passive,2,2,8,1,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1908,Block C,26,59,0,passive,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1
1909,Block B,31,13,0,passive,4,4,4,2,2,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1910,Block B,53,50,0,passive,2,2,4,2,1,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1911,Block B,25,29,0,passive,3,3,3,1,1,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1912,Block D,31,28,0,passive,0,0,1,1,1,4,0,0,0,0,1,1,0,0,1,0,1,1,1,1
1913,Block B,48,33,0,passive,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1914,Block D,52,32,0,passive,4,4,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
1915,Block C,30,12,0,passive,4,4,2,1,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1916,Block A,55,14,0,passive,0,0,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1917,Block C,53,46,0,passive,4,4,5,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
1918,Block D,31,44,0,passive,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1919,Block D,21,27,1,passive,1,1,6,2,1,3,0,1,1,0,0,0,0,0,1,0,1,1,1,1
1920,Block A,15,30,1,passive,4,4,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1921,Block B,12,27,0,passive,2,2,1,1,2,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1
1922,Block C,16,53,1,passive,3,3,3,2,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1923,Block B,9,9,1,passive,0,0,6,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1924,Block D,21,41,1,passive,3,3,5,2,2,4,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1925,Block C,60,22,0,passive,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1926,Block A,18,15,1,passive,3,3,4,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1927,Block B,27,14,0,passive,3,3,6,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1928,Block A,27,28,1,passive,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1929,Block B,34,13,0,passive,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1930,Block D,33,43,1,passive,1,1,3,1,2,2,0,0,0,0,1,0,0,0,1,0,1,1,0,1
1931,Block A,37,24,1,passive,1,1,7,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1932,Block B,10,53,0,passive,3,3,4,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
1933,Block A,23,14,1,passive,4,4,1,2,2,4,0,0,0,0,1,0,0,0,1,0,1,1,1,1
1934,Block B,56,25,0,passive,4,4,1,1,2,4,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1935,Block D,59,27,1,passive,2,2,6,1,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1936,Block D,6,42,1,passive,1,1,4,2,2,4,0,1,0,0,0,0,0,0,1,1,1,1,0,0
1937,Block D,40,22,0,passive,4,4,7,2,1,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1938,Block B,13,15,1,passive,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1939,Block B,35,28,1,passive,3,3,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1940,Block A,6,55,1,passive,1,1,5,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1941,Block D,47,50,0,passive,1,1,4,2,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1942,Block D,60,37,1,passive,2,2,3,2,2,4,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1943,Block B,12,60,1,passive,4,4,2,2,1,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1944,Block C,28,48,0,passive,1,1,7,2,2,3,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1945,Block A,16,48,1,passive,3,3,2,2,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1946,Block C,16,27,0,passive,0,0,3,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1947,Block A,49,33,1,passive,3,3,7,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1948,Block B,12,57,1,passive,1,1,5,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1949,Block B,12,56,1,passive,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1950,Block D,26,45,0,passive,2,2,0,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1951,Block B,22,11,0,passive,1,1,4,2,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1952,Block A,59,14,0,passive,3,3,6,2,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
1953,Block A,27,31,1,passive,0,0,4,2,2,3,0,0,1,0,1,0,0,0,1,1,0,1,1,1
1954,Block A,36,36,1,passive,1,1,8,2,1,2,0,1,0,1,0,0,0,0,1,1,1,0,0,0
1955,Block A,11,40,1,passive,1,1,7,1,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
1956,Block B,25,20,1,passive,1,1,4,2,1,3,0,0,0,0,1,0,0,0,1,1,1,1,1,0
1957,Block A,17,48,1,passive,0,0,2,2,2,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1
1958,Block C,26,51,1,passive,1,1,0,1,1,2,0,1,1,0,0,1,0,0,1,0,1,1,1,1
1959,Block B,22,17,0,passive,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1960,Block A,12,49,0,passive,3,3,5,1,2,3,1,0,1,0,0,0,0,0,1,1,0,1,1,0
1961,Block C,36,14,0,passive,2,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1962,Block B,34,33,0,passive,1,1,1,2,1,3,0,0,0,0,0,1,1,0,1,1,1,0,0,1
1963,Block C,34,54,0,passive,3,3,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1
1964,Block C,29,22,1,passive,4,4,4,2,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1965,Block D,34,43,1,passive,2,2,5,2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1
1966,Block C,46,52,1,passive,1,1,0,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1967,Block B,20,32,1,passive,2,2,3,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1968,Block A,16,52,1,passive,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1969,Block A,43,41,0,passive,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1970,Block C,13,33,0,passive,1,1,7,1,2,3,0,1,0,0,0,0,0,0,1,1,1,1,1,0
1971,Block A,25,12,0,passive,2,2,2,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
1972,Block B,37,45,0,passive,3,3,1,2,2,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1973,Block A,38,23,1,passive,2,2,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0
